Building Materials & Components Type,Materials & Components Sub-Type,Imports/Exports,Year,Current Prices (£'000),Date,Geographical Region,Type,Unique_Key
" Products & Components",Paints & Varnishes,,2020,2020,01/01/2020,United Kingdom,External Trade,Products & ComponentsPaints & Varnishes2020202001/01/2020United Kingdom
" Products & Components",Unglazed Ceramic Tiles,Imports,2015,69862,01/01/2015,United Kingdom,External Trade,Products & ComponentsUnglazed Ceramic TilesImports20156986201/01/2015United Kingdom
" Products & Components",Unglazed Ceramic Tiles,Imports,2016,76768,01/01/2016,United Kingdom,External Trade,Products & ComponentsUnglazed Ceramic TilesImports20167676801/01/2016United Kingdom
" Products & Components",Unglazed Ceramic Tiles,Imports,2017,359291,01/01/2017,United Kingdom,External Trade,Products & ComponentsUnglazed Ceramic TilesImports201735929101/01/2017United Kingdom
" Products & Components",Unglazed Ceramic Tiles,Imports,2018,328391,01/01/2018,United Kingdom,External Trade,Products & ComponentsUnglazed Ceramic TilesImports201832839101/01/2018United Kingdom
" Products & Components",Unglazed Ceramic Tiles,Imports,2019,365387,01/01/2019,United Kingdom,External Trade,Products & ComponentsUnglazed Ceramic TilesImports201936538701/01/2019United Kingdom
" Products & Components",Unglazed Ceramic Tiles,Imports,2020,339715,01/01/2020,United Kingdom,External Trade,Products & ComponentsUnglazed Ceramic TilesImports202033971501/01/2020United Kingdom
" Products & Components",Unglazed Ceramic Tiles,Exports,2015,3710,01/01/2015,United Kingdom,External Trade,Products & ComponentsUnglazed Ceramic TilesExports2015371001/01/2015United Kingdom
" Products & Components",Unglazed Ceramic Tiles,Exports,2016,4726,01/01/2016,United Kingdom,External Trade,Products & ComponentsUnglazed Ceramic TilesExports2016472601/01/2016United Kingdom
" Products & Components",Unglazed Ceramic Tiles,Exports,2017,22498,01/01/2017,United Kingdom,External Trade,Products & ComponentsUnglazed Ceramic TilesExports20172249801/01/2017United Kingdom
" Products & Components",Unglazed Ceramic Tiles,Exports,2018,20862,01/01/2018,United Kingdom,External Trade,Products & ComponentsUnglazed Ceramic TilesExports20182086201/01/2018United Kingdom
" Products & Components",Unglazed Ceramic Tiles,Exports,2019,15871,01/01/2019,United Kingdom,External Trade,Products & ComponentsUnglazed Ceramic TilesExports20191587101/01/2019United Kingdom
" Products & Components",Unglazed Ceramic Tiles,Exports,2020,18722,01/01/2020,United Kingdom,External Trade,Products & ComponentsUnglazed Ceramic TilesExports20201872201/01/2020United Kingdom
" Products & Components",Glazed Ceramic Tiles,Imports,2015,203113,01/01/2015,United Kingdom,External Trade,Products & ComponentsGlazed Ceramic TilesImports201520311301/01/2015United Kingdom
" Products & Components",Glazed Ceramic Tiles,Imports,2016,229910,01/01/2016,United Kingdom,External Trade,Products & ComponentsGlazed Ceramic TilesImports201622991001/01/2016United Kingdom
" Products & Components",Glazed Ceramic Tiles,Imports,2017,,01/01/2017,United Kingdom,External Trade,Products & ComponentsGlazed Ceramic TilesImports201701/01/2017United Kingdom
" Products & Components",Glazed Ceramic Tiles,Imports,2018,,01/01/2018,United Kingdom,External Trade,Products & ComponentsGlazed Ceramic TilesImports201801/01/2018United Kingdom
" Products & Components",Glazed Ceramic Tiles,Imports,2019,,01/01/2019,United Kingdom,External Trade,Products & ComponentsGlazed Ceramic TilesImports201901/01/2019United Kingdom
" Products & Components",Glazed Ceramic Tiles,Imports,2020,,01/01/2020,United Kingdom,External Trade,Products & ComponentsGlazed Ceramic TilesImports202001/01/2020United Kingdom
" Products & Components",Glazed Ceramic Tiles,Exports,2015,15867,01/01/2015,United Kingdom,External Trade,Products & ComponentsGlazed Ceramic TilesExports20151586701/01/2015United Kingdom
" Products & Components",Glazed Ceramic Tiles,Exports,2016,15967,01/01/2016,United Kingdom,External Trade,Products & ComponentsGlazed Ceramic TilesExports20161596701/01/2016United Kingdom
" Products & Components",Glazed Ceramic Tiles,Exports,2017,,01/01/2017,United Kingdom,External Trade,Products & ComponentsGlazed Ceramic TilesExports201701/01/2017United Kingdom
" Products & Components",Glazed Ceramic Tiles,Exports,2018,,01/01/2018,United Kingdom,External Trade,Products & ComponentsGlazed Ceramic TilesExports201801/01/2018United Kingdom
" Products & Components",Glazed Ceramic Tiles,Exports,2019,,01/01/2019,United Kingdom,External Trade,Products & ComponentsGlazed Ceramic TilesExports201901/01/2019United Kingdom
" Products & Components",Glazed Ceramic Tiles,Exports,2020,,01/01/2020,United Kingdom,External Trade,Products & ComponentsGlazed Ceramic TilesExports202001/01/2020United Kingdom
" Products & Components",Ceramic Sanitaryware,Imports,2015,201395,01/01/2015,United Kingdom,External Trade,Products & ComponentsCeramic SanitarywareImports201520139501/01/2015United Kingdom
" Products & Components",Ceramic Sanitaryware,Imports,2016,211761,01/01/2016,United Kingdom,External Trade,Products & ComponentsCeramic SanitarywareImports201621176101/01/2016United Kingdom
" Products & Components",Ceramic Sanitaryware,Imports,2017,223463,01/01/2017,United Kingdom,External Trade,Products & ComponentsCeramic SanitarywareImports201722346301/01/2017United Kingdom
" Products & Components",Ceramic Sanitaryware,Imports,2018,215855,01/01/2018,United Kingdom,External Trade,Products & ComponentsCeramic SanitarywareImports201821585501/01/2018United Kingdom
" Products & Components",Ceramic Sanitaryware,Imports,2019,239905,01/01/2019,United Kingdom,External Trade,Products & ComponentsCeramic SanitarywareImports201923990501/01/2019United Kingdom
" Products & Components",Ceramic Sanitaryware,Imports,2020,188398,01/01/2020,United Kingdom,External Trade,Products & ComponentsCeramic SanitarywareImports202018839801/01/2020United Kingdom
" Products & Components",Ceramic Sanitaryware,Exports,2015,29386,01/01/2015,United Kingdom,External Trade,Products & ComponentsCeramic SanitarywareExports20152938601/01/2015United Kingdom
" Products & Components",Ceramic Sanitaryware,Exports,2016,31926,01/01/2016,United Kingdom,External Trade,Products & ComponentsCeramic SanitarywareExports20163192601/01/2016United Kingdom
" Products & Components",Ceramic Sanitaryware,Exports,2017,36163,01/01/2017,United Kingdom,External Trade,Products & ComponentsCeramic SanitarywareExports20173616301/01/2017United Kingdom
" Products & Components",Ceramic Sanitaryware,Exports,2018,40118,01/01/2018,United Kingdom,External Trade,Products & ComponentsCeramic SanitarywareExports20184011801/01/2018United Kingdom
" Products & Components",Ceramic Sanitaryware,Exports,2019,41436,01/01/2019,United Kingdom,External Trade,Products & ComponentsCeramic SanitarywareExports20194143601/01/2019United Kingdom
" Products & Components",Ceramic Sanitaryware,Exports,2020,33416,01/01/2020,United Kingdom,External Trade,Products & ComponentsCeramic SanitarywareExports20203341601/01/2020United Kingdom
" Products & Components",Plastic Sanitaryware,Imports,2015,137983,01/01/2015,United Kingdom,External Trade,Products & ComponentsPlastic SanitarywareImports201513798301/01/2015United Kingdom
" Products & Components",Plastic Sanitaryware,Imports,2016,147671,01/01/2016,United Kingdom,External Trade,Products & ComponentsPlastic SanitarywareImports201614767101/01/2016United Kingdom
" Products & Components",Plastic Sanitaryware,Imports,2017,163898,01/01/2017,United Kingdom,External Trade,Products & ComponentsPlastic SanitarywareImports201716389801/01/2017United Kingdom
" Products & Components",Plastic Sanitaryware,Imports,2018,168461,01/01/2018,United Kingdom,External Trade,Products & ComponentsPlastic SanitarywareImports201816846101/01/2018United Kingdom
" Products & Components",Plastic Sanitaryware,Imports,2019,173206,01/01/2019,United Kingdom,External Trade,Products & ComponentsPlastic SanitarywareImports201917320601/01/2019United Kingdom
" Products & Components",Plastic Sanitaryware,Imports,2020,157997,01/01/2020,United Kingdom,External Trade,Products & ComponentsPlastic SanitarywareImports202015799701/01/2020United Kingdom
" Products & Components",Plastic Sanitaryware,Exports,2015,47037,01/01/2015,United Kingdom,External Trade,Products & ComponentsPlastic SanitarywareExports20154703701/01/2015United Kingdom
" Products & Components",Plastic Sanitaryware,Exports,2016,54262,01/01/2016,United Kingdom,External Trade,Products & ComponentsPlastic SanitarywareExports20165426201/01/2016United Kingdom
" Products & Components",Plastic Sanitaryware,Exports,2017,61389,01/01/2017,United Kingdom,External Trade,Products & ComponentsPlastic SanitarywareExports20176138901/01/2017United Kingdom
" Products & Components",Plastic Sanitaryware,Exports,2018,65988,01/01/2018,United Kingdom,External Trade,Products & ComponentsPlastic SanitarywareExports20186598801/01/2018United Kingdom
" Products & Components",Plastic Sanitaryware,Exports,2019,66016,01/01/2019,United Kingdom,External Trade,Products & ComponentsPlastic SanitarywareExports20196601601/01/2019United Kingdom
" Products & Components",Plastic Sanitaryware,Exports,2020,55157,01/01/2020,United Kingdom,External Trade,Products & ComponentsPlastic SanitarywareExports20205515701/01/2020United Kingdom
" Products & Components",Metal Sanitaryware,Imports,2015,133225,01/01/2015,United Kingdom,External Trade,Products & ComponentsMetal SanitarywareImports201513322501/01/2015United Kingdom
" Products & Components",Metal Sanitaryware,Imports,2016,144313,01/01/2016,United Kingdom,External Trade,Products & ComponentsMetal SanitarywareImports201614431301/01/2016United Kingdom
" Products & Components",Metal Sanitaryware,Imports,2017,171007,01/01/2017,United Kingdom,External Trade,Products & ComponentsMetal SanitarywareImports201717100701/01/2017United Kingdom
" Products & Components",Metal Sanitaryware,Imports,2018,157017,01/01/2018,United Kingdom,External Trade,Products & ComponentsMetal SanitarywareImports201815701701/01/2018United Kingdom
" Products & Components",Metal Sanitaryware,Imports,2019,152477,01/01/2019,United Kingdom,External Trade,Products & ComponentsMetal SanitarywareImports201915247701/01/2019United Kingdom
" Products & Components",Metal Sanitaryware,Imports,2020,129026,01/01/2020,United Kingdom,External Trade,Products & ComponentsMetal SanitarywareImports202012902601/01/2020United Kingdom
" Products & Components",Metal Sanitaryware,Exports,2015,38149,01/01/2015,United Kingdom,External Trade,Products & ComponentsMetal SanitarywareExports20153814901/01/2015United Kingdom
" Products & Components",Metal Sanitaryware,Exports,2016,44020,01/01/2016,United Kingdom,External Trade,Products & ComponentsMetal SanitarywareExports20164402001/01/2016United Kingdom
" Products & Components",Metal Sanitaryware,Exports,2017,45863,01/01/2017,United Kingdom,External Trade,Products & ComponentsMetal SanitarywareExports20174586301/01/2017United Kingdom
" Products & Components",Metal Sanitaryware,Exports,2018,45732,01/01/2018,United Kingdom,External Trade,Products & ComponentsMetal SanitarywareExports20184573201/01/2018United Kingdom
" Products & Components",Metal Sanitaryware,Exports,2019,41637,01/01/2019,United Kingdom,External Trade,Products & ComponentsMetal SanitarywareExports20194163701/01/2019United Kingdom
" Products & Components",Metal Sanitaryware,Exports,2020,40933,01/01/2020,United Kingdom,External Trade,Products & ComponentsMetal SanitarywareExports20204093301/01/2020United Kingdom
" Products & Components",Flat Glass,Imports,2015,50804,01/01/2015,United Kingdom,External Trade,Products & ComponentsFlat GlassImports20155080401/01/2015United Kingdom
" Products & Components",Flat Glass,Imports,2016,69236,01/01/2016,United Kingdom,External Trade,Products & ComponentsFlat GlassImports20166923601/01/2016United Kingdom
" Products & Components",Flat Glass,Imports,2017,63909,01/01/2017,United Kingdom,External Trade,Products & ComponentsFlat GlassImports20176390901/01/2017United Kingdom
" Products & Components",Flat Glass,Imports,2018,71916,01/01/2018,United Kingdom,External Trade,Products & ComponentsFlat GlassImports20187191601/01/2018United Kingdom
" Products & Components",Flat Glass,Imports,2019,56990,01/01/2019,United Kingdom,External Trade,Products & ComponentsFlat GlassImports20195699001/01/2019United Kingdom
" Products & Components",Flat Glass,Imports,2020,48341,01/01/2020,United Kingdom,External Trade,Products & ComponentsFlat GlassImports20204834101/01/2020United Kingdom
" Products & Components",Flat Glass,Exports,2015,25317,01/01/2015,United Kingdom,External Trade,Products & ComponentsFlat GlassExports20152531701/01/2015United Kingdom
" Products & Components",Flat Glass,Exports,2016,24907,01/01/2016,United Kingdom,External Trade,Products & ComponentsFlat GlassExports20162490701/01/2016United Kingdom
" Products & Components",Flat Glass,Exports,2017,30738,01/01/2017,United Kingdom,External Trade,Products & ComponentsFlat GlassExports20173073801/01/2017United Kingdom
" Products & Components",Flat Glass,Exports,2018,30631,01/01/2018,United Kingdom,External Trade,Products & ComponentsFlat GlassExports20183063101/01/2018United Kingdom
" Products & Components",Flat Glass,Exports,2019,27942,01/01/2019,United Kingdom,External Trade,Products & ComponentsFlat GlassExports20192794201/01/2019United Kingdom
